,country,year,cases,sex,age
26208,TO,1996,1,f,35--44
26209,TO,1997,0,f,35--44
26210,TO,1998,0,f,35--44
26211,TO,1999,0,f,35--44
26212,TO,2000,1,f,35--44
26213,TO,2001,1,f,35--44
26214,TO,2002,1,f,35--44
26215,TO,2003,1,f,35--44
26216,TO,2005,0,f,35--44
26217,TO,2006,2,f,35--44
26218,TO,2007,1,f,35--44
26219,TO,2008,0,f,35--44
26220,TR,2004,8,f,35--44
26221,TR,2005,243,f,35--44
26222,TR,2006,235,f,35--44
26223,TR,2007,246,f,35--44
26224,TR,2008,233,f,35--44
26225,TT,1995,2,f,35--44
26226,TT,1996,5,f,35--44
26227,TT,1998,5,f,35--44
26228,TT,1999,7,f,35--44
26229,TT,2000,9,f,35--44
26230,TT,2001,15,f,35--44
26231,TT,2002,3,f,35--44
26232,TT,2003,0,f,35--44
26233,TT,2004,1,f,35--44
26234,TT,2005,3,f,35--44
26235,TT,2006,5,f,35--44
26236,TT,2007,7,f,35--44
26237,TT,2008,4,f,35--44
26238,TV,1995,0,f,35--44
26239,TV,1998,1,f,35--44
26240,TV,2003,1,f,35--44
26241,TV,2006,1,f,35--44
26242,TV,2007,0,f,35--44
26243,TV,2008,2,f,35--44
26244,TZ,1995,1324,f,35--44
26245,TZ,1996,1461,f,35--44
26246,TZ,1997,1502,f,35--44
26247,TZ,1998,1686,f,35--44
26248,TZ,1999,1724,f,35--44
26249,TZ,2000,1738,f,35--44
26250,TZ,2001,1847,f,35--44
26251,TZ,2002,1706,f,35--44
26252,TZ,2003,1833,f,35--44
26253,TZ,2004,1960,f,35--44
26254,TZ,2005,1892,f,35--44
26255,TZ,2006,1970,f,35--44
26256,TZ,2007,1945,f,35--44
26257,TZ,2008,1901,f,35--44
26258,UA,1995,327,f,35--44
26259,UA,1996,397,f,35--44
26260,UA,1997,359,f,35--44
26261,UA,1998,431,f,35--44
26262,UA,1999,478,f,35--44
26263,UA,2000,447,f,35--44
26264,UA,2001,525,f,35--44
26265,UA,2003,557,f,35--44
26266,UA,2006,704,f,35--44
26267,UA,2007,1314,f,35--44
26268,UA,2008,762,f,35--44
26269,UG,1995,1104,f,35--44
26270,UG,1996,1246,f,35--44
26271,UG,1997,1368,f,35--44
26272,UG,1998,1441,f,35--44
26273,UG,1999,1415,f,35--44
26274,UG,2000,1510,f,35--44
26275,UG,2001,1528,f,35--44
26276,UG,2002,1708,f,35--44
26277,UG,2003,1815,f,35--44
26278,UG,2004,1780,f,35--44
26279,UG,2005,1800,f,35--44
26280,UG,2006,1736,f,35--44
26281,UG,2007,1742,f,35--44
26282,UG,2008,1749,f,35--44
26283,US,1995,499,f,35--44
26284,US,1996,478,f,35--44
26285,US,1997,447,f,35--44
26286,US,1998,424,f,35--44
26287,US,1999,394,f,35--44
26288,US,2000,349,f,35--44
26289,US,2001,346,f,35--44
26290,US,2002,362,f,35--44
26291,US,2003,310,f,35--44
26292,US,2004,302,f,35--44
26293,US,2005,276,f,35--44
26294,US,2006,263,f,35--44
26295,US,2007,260,f,35--44
26296,US,2008,269,f,35--44
26297,UY,1995,18,f,35--44
26298,UY,1996,17,f,35--44
26299,UY,1997,29,f,35--44
26300,UY,1998,15,f,35--44
26301,UY,1999,33,f,35--44
26302,UY,2000,21,f,35--44
26303,UY,2001,7,f,35--44
26304,UY,2002,20,f,35--44
26305,UY,2003,13,f,35--44
26306,UY,2004,12,f,35--44
26307,UY,2005,17,f,35--44
26308,UY,2006,11,f,35--44
26309,UY,2007,22,f,35--44
26310,UY,2008,26,f,35--44
26311,UZ,1996,324,f,35--44
26312,UZ,1998,4,f,35--44
26313,UZ,1999,339,f,35--44
26314,UZ,2000,288,f,35--44
26315,UZ,2001,338,f,35--44
26316,UZ,2002,214,f,35--44
26317,UZ,2003,353,f,35--44
26318,UZ,2004,341,f,35--44
26319,UZ,2005,375,f,35--44
26320,UZ,2006,346,f,35--44
26321,UZ,2007,342,f,35--44
26322,UZ,2008,309,f,35--44
26323,VC,2000,0,f,35--44
26324,VC,2003,1,f,35--44
26325,VC,2005,0,f,35--44
26326,VC,2007,0,f,35--44
26327,VE,1999,195,f,35--44
26328,VE,2002,218,f,35--44
26329,VE,2003,240,f,35--44
26330,VE,2004,239,f,35--44
26331,VE,2005,267,f,35--44
26332,VE,2006,188,f,35--44
26333,VE,2007,199,f,35--44
26334,VE,2008,228,f,35--44
26335,VI,1996,0,f,35--44
26336,VN,1996,3045,f,35--44
26337,VN,1997,3302,f,35--44
26338,VN,1998,3102,f,35--44
26339,VN,1999,3029,f,35--44
26340,VN,2000,2754,f,35--44
26341,VN,2001,2656,f,35--44
26342,VN,2002,2508,f,35--44
26343,VN,2003,2327,f,35--44
26344,VN,2004,2218,f,35--44
26345,VN,2005,2116,f,35--44
26346,VN,2006,2036,f,35--44
26347,VN,2007,1923,f,35--44
26348,VN,2008,1820,f,35--44
26349,VU,1995,2,f,35--44
26350,VU,1996,5,f,35--44
26351,VU,1998,4,f,35--44
26352,VU,1999,4,f,35--44
26353,VU,2000,7,f,35--44
26354,VU,2001,3,f,35--44
26355,VU,2002,5,f,35--44
26356,VU,2003,3,f,35--44
26357,VU,2004,2,f,35--44
26358,VU,2005,2,f,35--44
26359,VU,2006,2,f,35--44
26360,VU,2007,1,f,35--44
26361,VU,2008,1,f,35--44
26362,WF,1996,1,f,35--44
26363,WF,1997,0,f,35--44
26364,WF,2003,0,f,35--44
26365,WF,2007,0,f,35--44
26366,WS,1995,0,f,35--44
26367,WS,1996,2,f,35--44
26368,WS,1997,1,f,35--44
26369,WS,1998,0,f,35--44
26370,WS,1999,1,f,35--44
26371,WS,2000,1,f,35--44
26372,WS,2001,2,f,35--44
26373,WS,2002,0,f,35--44
26374,WS,2003,2,f,35--44
26375,WS,2005,2,f,35--44
26376,WS,2008,1,f,35--44
26377,YE,1995,348,f,35--44
26378,YE,1996,73,f,35--44
26379,YE,1997,474,f,35--44
26380,YE,1998,400,f,35--44
26381,YE,1999,426,f,35--44
26382,YE,2000,517,f,35--44
26383,YE,2001,452,f,35--44
26384,YE,2002,334,f,35--44
26385,YE,2003,317,f,35--44
26386,YE,2004,269,f,35--44
26387,YE,2005,265,f,35--44
26388,YE,2006,244,f,35--44
26389,YE,2007,272,f,35--44
26390,YE,2008,265,f,35--44
26391,YU,1995,133,f,35--44
26392,YU,1996,183,f,35--44
26393,YU,1997,254,f,35--44
26394,YU,2001,23,f,35--44
26395,YU,2002,19,f,35--44
26396,YU,2003,38,f,35--44
26397,YU,2004,75,f,35--44
26398,ZA,1999,779,f,35--44
26399,ZA,2000,933,f,35--44
26400,ZA,2001,1748,f,35--44
26401,ZA,2002,6080,f,35--44
26402,ZA,2003,9207,f,35--44
26403,ZA,2004,10839,f,35--44
26404,ZA,2005,11338,f,35--44
26405,ZA,2006,12656,f,35--44
26406,ZA,2007,13190,f,35--44
26407,ZA,2008,13778,f,35--44
26408,ZM,1995,717,f,35--44
26409,ZM,2000,1305,f,35--44
26410,ZM,2002,1434,f,35--44
26411,ZM,2003,1626,f,35--44
26412,ZM,2004,1646,f,35--44
26413,ZM,2005,1433,f,35--44
26414,ZM,2006,1257,f,35--44
26415,ZM,2007,1188,f,35--44
26416,ZM,2008,1114,f,35--44
26417,ZW,2002,1095,f,35--44
26418,ZW,2003,1480,f,35--44
26419,ZW,2004,1565,f,35--44
26420,ZW,2005,1255,f,35--44
26421,ZW,2006,1355,f,35--44
26422,ZW,2007,0,f,35--44
26423,ZW,2008,2890,f,35--44
26424,AD,1996,0,f,45--54
26425,AD,1997,0,f,45--54
26426,AD,1999,0,f,45--54
26427,AD,2002,0,f,45--54
26428,AD,2003,0,f,45--54
26429,AD,2004,0,f,45--54
26430,AD,2005,0,f,45--54
26431,AD,2006,1,f,45--54
26432,AD,2007,1,f,45--54
26433,AD,2008,1,f,45--54
26434,AE,1999,0,f,45--54
26435,AE,2000,0,f,45--54
26436,AE,2002,4,f,45--54
26437,AE,2003,3,f,45--54
26438,AE,2004,2,f,45--54
26439,AE,2006,3,f,45--54
26440,AE,2007,2,f,45--54
26441,AE,2008,1,f,45--54
26442,AF,1997,8,f,45--54
26443,AF,1998,118,f,45--54
26444,AF,1999,50,f,45--54
26445,AF,2000,205,f,45--54
26446,AF,2001,375,f,45--54
26447,AF,2002,526,f,45--54
26448,AF,2003,462,f,45--54
26449,AF,2004,645,f,45--54
26450,AF,2005,869,f,45--54
26451,AF,2006,1006,f,45--54
26452,AF,2007,1143,f,45--54
26453,AF,2008,1149,f,45--54
26454,AG,1996,0,f,45--54
26455,AG,2000,0,f,45--54
26456,AG,2001,0,f,45--54
26457,AG,2002,0,f,45--54
26458,AG,2003,0,f,45--54
26459,AG,2007,0,f,45--54
26460,AI,2004,0,f,45--54
26461,AL,1995,13,f,45--54
26462,AL,1997,9,f,45--54
26463,AL,1998,13,f,45--54
26464,AL,1999,5,f,45--54
26465,AL,2000,8,f,45--54
26466,AL,2001,7,f,45--54
26467,AL,2002,6,f,45--54
26468,AL,2003,14,f,45--54
26469,AL,2004,11,f,45--54
26470,AL,2005,5,f,45--54
26471,AL,2006,7,f,45--54
26472,AL,2007,7,f,45--54
26473,AL,2008,5,f,45--54
26474,AM,1995,1,f,45--54
26475,AM,1996,8,f,45--54
26476,AM,1997,7,f,45--54
26477,AM,1998,10,f,45--54
26478,AM,1999,6,f,45--54
26479,AM,2000,8,f,45--54
26480,AM,2001,10,f,45--54
26481,AM,2002,36,f,45--54
26482,AM,2003,12,f,45--54
26483,AM,2004,10,f,45--54
26484,AM,2005,11,f,45--54
26485,AM,2006,15,f,45--54
26486,AM,2007,7,f,45--54
26487,AM,2008,14,f,45--54
26488,AN,1996,0,f,45--54
26489,AN,1997,1,f,45--54
26490,AN,1998,1,f,45--54
26491,AN,1999,0,f,45--54
26492,AN,2000,0,f,45--54
26493,AN,2001,0,f,45--54
26494,AN,2002,1,f,45--54
26495,AN,2003,0,f,45--54
26496,AN,2004,0,f,45--54
26497,AN,2006,0,f,45--54
26498,AO,1995,248,f,45--54
26499,AO,1996,370,f,45--54
26500,AO,1997,411,f,45--54
26501,AO,1998,319,f,45--54
26502,AO,1999,474,f,45--54
26503,AO,2000,417,f,45--54
26504,AO,2001,323,f,45--54
26505,AO,2002,972,f,45--54
26506,AO,2003,1157,f,45--54
26507,AO,2004,1029,f,45--54
26508,AO,2005,1138,f,45--54
26509,AO,2006,1223,f,45--54
26510,AO,2007,1041,f,45--54
26511,AO,2008,1209,f,45--54
26512,AR,1996,546,f,45--54
26513,AR,1997,240,f,45--54
26514,AR,1998,229,f,45--54
26515,AR,1999,210,f,45--54
26516,AR,2000,230,f,45--54
26517,AR,2001,242,f,45--54
26518,AR,2002,237,f,45--54
26519,AR,2003,241,f,45--54
26520,AR,2004,237,f,45--54
26521,AR,2005,198,f,45--54
26522,AR,2006,197,f,45--54
26523,AR,2007,217,f,45--54
26524,AR,2008,221,f,45--54
26525,AS,1997,1,f,45--54
26526,AS,2000,1,f,45--54
26527,AS,2003,1,f,45--54
26528,AS,2004,1,f,45--54
26529,AS,2005,2,f,45--54
26530,AS,2006,2,f,45--54
26531,AT,1995,21,f,45--54
26532,AT,1997,52,f,45--54
26533,AT,1999,6,f,45--54
26534,AT,2000,11,f,45--54
26535,AT,2001,4,f,45--54
26536,AT,2002,5,f,45--54
26537,AT,2003,7,f,45--54
26538,AT,2004,3,f,45--54
26539,AT,2005,3,f,45--54
26540,AT,2006,5,f,45--54
26541,AT,2007,11,f,45--54
26542,AU,1997,5,f,45--54
26543,AU,1998,8,f,45--54
26544,AU,1999,6,f,45--54
26545,AU,2000,15,f,45--54
26546,AU,2001,7,f,45--54
26547,AU,2002,6,f,45--54
26548,AU,2003,5,f,45--54
26549,AU,2004,7,f,45--54
26550,AU,2005,10,f,45--54
26551,AU,2006,7,f,45--54
26552,AU,2007,12,f,45--54
26553,AU,2008,6,f,45--54
26554,AZ,1995,0,f,45--54
26555,AZ,1996,16,f,45--54
26556,AZ,1997,23,f,45--54
26557,AZ,1998,6,f,45--54
26558,AZ,1999,58,f,45--54
26559,AZ,2000,3,f,45--54
26560,AZ,2002,34,f,45--54
26561,AZ,2003,48,f,45--54
26562,AZ,2004,34,f,45--54
26563,AZ,2005,32,f,45--54
26564,AZ,2006,44,f,45--54
26565,BA,1995,49,f,45--54
26566,BA,1996,16,f,45--54
26567,BA,1997,35,f,45--54
26568,BA,1998,22,f,45--54
26569,BA,1999,24,f,45--54
26570,BA,2000,29,f,45--54
26571,BA,2001,17,f,45--54
26572,BA,2002,19,f,45--54
26573,BA,2003,14,f,45--54
26574,BA,2004,51,f,45--54
26575,BA,2005,28,f,45--54
26576,BA,2006,29,f,45--54
26577,BA,2007,0,f,45--54
26578,BA,2008,11,f,45--54
26579,BB,2000,0,f,45--54
26580,BB,2001,1,f,45--54
26581,BB,2002,1,f,45--54
26582,BB,2004,1,f,45--54
26583,BB,2007,3,f,45--54
26584,BB,2008,0,f,45--54
26585,BD,1995,236,f,45--54
26586,BD,1996,268,f,45--54
26587,BD,1997,1029,f,45--54
26588,BD,1998,1212,f,45--54
26589,BD,1999,1315,f,45--54
26590,BD,2000,1315,f,45--54
26591,BD,2001,1492,f,45--54
26592,BD,2002,2101,f,45--54
26593,BD,2003,2086,f,45--54
26594,BD,2004,2518,f,45--54
26595,BD,2005,3960,f,45--54
26596,BD,2006,5020,f,45--54
26597,BD,2007,5220,f,45--54
26598,BD,2008,5206,f,45--54
26599,BE,1995,17,f,45--54
26600,BE,1996,11,f,45--54
26601,BE,1997,13,f,45--54
26602,BE,1998,17,f,45--54
26603,BE,1999,22,f,45--54
26604,BE,2000,4,f,45--54
26605,BE,2001,15,f,45--54
26606,BE,2002,9,f,45--54
26607,BE,2003,11,f,45--54
26608,BE,2004,3,f,45--54
26609,BE,2005,12,f,45--54
26610,BE,2006,6,f,45--54
26611,BE,2007,7,f,45--54
26612,BE,2008,8,f,45--54
26613,BF,1995,26,f,45--54
26614,BF,1996,58,f,45--54
26615,BF,1997,58,f,45--54
26616,BF,1998,82,f,45--54
26617,BF,1999,63,f,45--54
26618,BF,2000,45,f,45--54
26619,BF,2001,49,f,45--54
26620,BF,2002,80,f,45--54
26621,BF,2003,70,f,45--54
26622,BF,2004,72,f,45--54
26623,BF,2005,109,f,45--54
26624,BF,2006,99,f,45--54
26625,BF,2007,129,f,45--54
26626,BF,2008,116,f,45--54
26627,BG,2000,3,f,45--54
26628,BG,2001,5,f,45--54
26629,BG,2002,19,f,45--54
26630,BG,2003,44,f,45--54
26631,BG,2004,49,f,45--54
26632,BG,2005,29,f,45--54
26633,BG,2006,34,f,45--54
26634,BG,2007,38,f,45--54
26635,BG,2008,31,f,45--54
26636,BH,1995,0,f,45--54
26637,BH,1996,0,f,45--54
26638,BH,1997,2,f,45--54
26639,BH,1998,5,f,45--54
26640,BH,1999,0,f,45--54
26641,BH,2000,1,f,45--54
26642,BH,2001,2,f,45--54
26643,BH,2002,1,f,45--54
26644,BH,2003,1,f,45--54
26645,BH,2004,0,f,45--54
26646,BH,2005,1,f,45--54
26647,BH,2006,5,f,45--54
26648,BH,2007,3,f,45--54
26649,BH,2008,1,f,45--54
26650,BI,1995,33,f,45--54
26651,BI,1996,53,f,45--54
26652,BI,1997,71,f,45--54
26653,BI,1998,126,f,45--54
26654,BI,1999,109,f,45--54
26655,BI,2001,86,f,45--54
26656,BI,2002,152,f,45--54
26657,BI,2003,119,f,45--54
26658,BI,2004,114,f,45--54
26659,BI,2005,122,f,45--54
26660,BI,2006,140,f,45--54
26661,BI,2007,140,f,45--54
26662,BI,2008,139,f,45--54
26663,BJ,1995,69,f,45--54
26664,BJ,1996,46,f,45--54
26665,BJ,1997,64,f,45--54
26666,BJ,1998,65,f,45--54
26667,BJ,1999,74,f,45--54
26668,BJ,2000,76,f,45--54
26669,BJ,2002,86,f,45--54
26670,BJ,2003,93,f,45--54
26671,BJ,2004,73,f,45--54
26672,BJ,2005,89,f,45--54
26673,BJ,2006,111,f,45--54
26674,BJ,2008,99,f,45--54
26675,BM,2004,0,f,45--54
26676,BM,2006,1,f,45--54
26677,BN,1999,16,f,45--54
26678,BN,2000,6,f,45--54
26679,BN,2002,5,f,45--54
26680,BN,2003,4,f,45--54
26681,BN,2004,8,f,45--54
26682,BN,2005,3,f,45--54
26683,BN,2006,11,f,45--54
26684,BN,2007,15,f,45--54
26685,BN,2008,7,f,45--54
26686,BO,1996,244,f,45--54
26687,BO,1997,285,f,45--54
26688,BO,1998,264,f,45--54
26689,BO,1999,263,f,45--54
26690,BO,2000,254,f,45--54
26691,BO,2001,226,f,45--54
26692,BO,2002,238,f,45--54
26693,BO,2003,224,f,45--54
26694,BO,2004,205,f,45--54
26695,BO,2005,226,f,45--54
26696,BO,2006,177,f,45--54
26697,BO,2007,193,f,45--54
26698,BO,2008,193,f,45--54
26699,BR,1999,1661,f,45--54
26700,BR,2000,3582,f,45--54
26701,BR,2001,1701,f,45--54
26702,BR,2002,1755,f,45--54
26703,BR,2003,1676,f,45--54
26704,BR,2004,1865,f,45--54
26705,BR,2005,1897,f,45--54
26706,BR,2006,1885,f,45--54
26707,BR,2007,1727,f,45--54
26708,BR,2008,1669,f,45--54
26709,BS,1995,0,f,45--54
26710,BS,1996,0,f,45--54
26711,BS,1997,4,f,45--54
26712,BS,1998,1,f,45--54
26713,BS,1999,2,f,45--54
26714,BS,2000,2,f,45--54
26715,BS,2002,3,f,45--54
26716,BS,2003,3,f,45--54
26717,BS,2004,0,f,45--54
26718,BS,2007,1,f,45--54
26719,BS,2008,0,f,45--54
26720,BT,1995,12,f,45--54
26721,BT,1996,14,f,45--54
26722,BT,1997,7,f,45--54
26723,BT,1998,8,f,45--54
26724,BT,1999,18,f,45--54
26725,BT,2000,23,f,45--54
26726,BT,2001,12,f,45--54
26727,BT,2002,20,f,45--54
26728,BT,2003,13,f,45--54
26729,BT,2004,10,f,45--54
26730,BT,2005,11,f,45--54
26731,BT,2006,9,f,45--54
26732,BT,2007,10,f,45--54
26733,BT,2008,33,f,45--54
26734,BW,1997,97,f,45--54
26735,BW,1999,90,f,45--54
26736,BW,2000,98,f,45--54
26737,BW,2001,116,f,45--54
26738,BW,2002,144,f,45--54
26739,BW,2003,104,f,45--54
26740,BW,2004,110,f,45--54
26741,BW,2005,97,f,45--54
26742,BW,2006,133,f,45--54
26743,BW,2007,123,f,45--54
26744,BW,2008,135,f,45--54
26745,BY,2002,17,f,45--54
26746,BY,2003,26,f,45--54
26747,BY,2004,35,f,45--54
26748,BY,2005,43,f,45--54
26749,BY,2006,43,f,45--54
26750,BY,2007,35,f,45--54
26751,BY,2008,34,f,45--54
26752,BZ,1995,1,f,45--54
26753,BZ,1996,0,f,45--54
26754,BZ,1997,0,f,45--54
26755,BZ,2000,4,f,45--54
26756,BZ,2001,1,f,45--54
26757,BZ,2002,4,f,45--54
26758,BZ,2003,2,f,45--54
26759,BZ,2004,2,f,45--54
26760,BZ,2005,3,f,45--54
26761,BZ,2006,5,f,45--54
26762,BZ,2007,2,f,45--54
26763,BZ,2008,4,f,45--54
26764,CA,1980,31,f,45--54
26765,CA,1981,28,f,45--54
26766,CA,1982,25,f,45--54
26767,CA,1983,24,f,45--54
26768,CA,1984,28,f,45--54
26769,CA,1985,28,f,45--54
26770,CA,1986,20,f,45--54
26771,CA,1987,17,f,45--54
26772,CA,1988,16,f,45--54
26773,CA,1989,24,f,45--54
26774,CA,1990,17,f,45--54
26775,CA,1991,9,f,45--54
26776,CA,1992,11,f,45--54
26777,CA,1993,21,f,45--54
26778,CA,1994,11,f,45--54
26779,CA,1995,12,f,45--54
26780,CA,1996,14,f,45--54
26781,CA,1997,13,f,45--54
26782,CA,1998,14,f,45--54
26783,CA,1999,13,f,45--54
26784,CA,2000,25,f,45--54
26785,CA,2001,16,f,45--54
26786,CA,2002,17,f,45--54
26787,CA,2003,15,f,45--54
26788,CA,2004,19,f,45--54
26789,CA,2005,24,f,45--54
26790,CA,2006,16,f,45--54
26791,CA,2007,11,f,45--54
26792,CA,2008,27,f,45--54
26793,CD,1995,863,f,45--54
26794,CD,1996,728,f,45--54
26795,CD,1997,723,f,45--54
26796,CD,1998,1295,f,45--54
26797,CD,1999,1725,f,45--54
26798,CD,2000,1724,f,45--54
26799,CD,2001,2057,f,45--54
26800,CD,2002,2262,f,45--54
26801,CD,2003,2866,f,45--54
26802,CD,2004,3413,f,45--54
26803,CD,2005,3898,f,45--54
26804,CD,2006,3762,f,45--54
26805,CD,2007,4127,f,45--54
26806,CD,2008,4104,f,45--54
26807,CF,1995,57,f,45--54
26808,CF,1996,62,f,45--54
26809,CF,1997,100,f,45--54
26810,CF,1998,115,f,45--54
26811,CF,1999,86,f,45--54
26812,CF,2001,64,f,45--54
26813,CF,2002,139,f,45--54
26814,CF,2004,181,f,45--54
26815,CF,2005,30,f,45--54
26816,CF,2006,126,f,45--54
26817,CF,2008,196,f,45--54
26818,CG,1995,61,f,45--54
26819,CG,1999,83,f,45--54
26820,CG,2001,177,f,45--54
26821,CG,2004,156,f,45--54
26822,CG,2006,138,f,45--54
26823,CG,2007,153,f,45--54
26824,CG,2008,135,f,45--54
26825,CH,1995,1,f,45--54
26826,CH,1996,4,f,45--54
26827,CH,1997,2,f,45--54
26828,CH,1998,4,f,45--54
26829,CH,1999,0,f,45--54
26830,CH,2000,2,f,45--54
26831,CH,2001,3,f,45--54
26832,CH,2002,4,f,45--54
26833,CH,2003,0,f,45--54
26834,CH,2004,6,f,45--54
26835,CH,2005,3,f,45--54
26836,CH,2006,5,f,45--54
26837,CH,2007,0,f,45--54
26838,CH,2008,2,f,45--54
26839,CI,1995,273,f,45--54
26840,CI,1996,194,f,45--54
26841,CI,1997,291,f,45--54
26842,CI,1998,347,f,45--54
26843,CI,1999,260,f,45--54
26844,CI,2001,342,f,45--54
26845,CI,2002,358,f,45--54
26846,CI,2003,443,f,45--54
26847,CI,2004,472,f,45--54
26848,CI,2005,528,f,45--54
26849,CI,2006,445,f,45--54
26850,CI,2007,596,f,45--54
26851,CI,2008,641,f,45--54
26852,CK,1980,1,f,45--54
26853,CK,1981,0,f,45--54
26854,CK,1982,0,f,45--54
26855,CK,1983,1,f,45--54
26856,CK,1984,0,f,45--54
26857,CK,1985,0,f,45--54
26858,CK,1986,0,f,45--54
26859,CK,1987,0,f,45--54
26860,CK,1989,0,f,45--54
26861,CK,1991,0,f,45--54
26862,CK,1992,0,f,45--54
26863,CK,1993,0,f,45--54
26864,CK,1994,0,f,45--54
26865,CK,1995,1,f,45--54
26866,CK,1996,0,f,45--54
26867,CK,1997,0,f,45--54
26868,CK,1998,0,f,45--54
26869,CK,2000,0,f,45--54
26870,CK,2001,0,f,45--54
26871,CK,2002,0,f,45--54
26872,CK,2003,0,f,45--54
26873,CK,2004,0,f,45--54
26874,CK,2005,0,f,45--54
26875,CK,2006,0,f,45--54
26876,CL,1995,75,f,45--54
26877,CL,1996,63,f,45--54
26878,CL,1997,66,f,45--54
26879,CL,1999,52,f,45--54
26880,CL,2000,54,f,45--54
26881,CL,2001,58,f,45--54
26882,CL,2002,76,f,45--54
26883,CL,2003,42,f,45--54
26884,CL,2004,57,f,45--54
26885,CL,2005,56,f,45--54
26886,CL,2006,95,f,45--54
26887,CL,2007,49,f,45--54
26888,CL,2008,37,f,45--54
26889,CM,1995,153,f,45--54
26890,CM,1996,103,f,45--54
26891,CM,1997,179,f,45--54
26892,CM,1998,112,f,45--54
26893,CM,1999,235,f,45--54
26894,CM,2000,139,f,45--54
26895,CM,2001,155,f,45--54
26896,CM,2002,236,f,45--54
26897,CM,2003,363,f,45--54
26898,CM,2004,412,f,45--54
26899,CM,2005,503,f,45--54
26900,CM,2006,470,f,45--54
26901,CM,2007,483,f,45--54
26902,CM,2008,568,f,45--54
26903,CN,1995,5679,f,45--54
26904,CN,1996,7020,f,45--54
26905,CN,1997,8259,f,45--54
26906,CN,1998,9399,f,45--54
26907,CN,1999,9838,f,45--54
26908,CN,2000,9899,f,45--54
26909,CN,2001,9963,f,45--54
26910,CN,2002,8796,f,45--54
26911,CN,2003,12101,f,45--54
26912,CN,2004,16995,f,45--54
26913,CN,2005,19889,f,45--54
26914,CN,2006,18775,f,45--54
26915,CN,2007,18129,f,45--54
26916,CN,2008,17565,f,45--54
26917,CO,2000,381,f,45--54
26918,CO,2001,436,f,45--54
26919,CO,2002,318,f,45--54
26920,CO,2003,382,f,45--54
26921,CO,2004,361,f,45--54
26922,CO,2005,389,f,45--54
26923,CO,2006,377,f,45--54
26924,CO,2007,393,f,45--54
26925,CO,2008,384,f,45--54
26926,CR,1995,7,f,45--54
26927,CR,1996,3,f,45--54
26928,CR,1997,30,f,45--54
26929,CR,1998,27,f,45--54
26930,CR,1999,32,f,45--54
26931,CR,2000,20,f,45--54
26932,CR,2001,16,f,45--54
26933,CR,2002,14,f,45--54
26934,CR,2003,30,f,45--54
26935,CR,2004,11,f,45--54
26936,CR,2005,16,f,45--54
26937,CR,2006,15,f,45--54
26938,CR,2007,16,f,45--54
26939,CR,2008,14,f,45--54
26940,CU,1995,39,f,45--54
26941,CU,1996,45,f,45--54
26942,CU,1997,32,f,45--54
26943,CU,1998,30,f,45--54
26944,CU,1999,20,f,45--54
26945,CU,2000,22,f,45--54
26946,CU,2001,17,f,45--54
26947,CU,2002,21,f,45--54
26948,CU,2003,23,f,45--54
26949,CU,2004,16,f,45--54
26950,CU,2005,13,f,45--54
26951,CU,2006,12,f,45--54
26952,CU,2008,18,f,45--54
26953,CV,1997,3,f,45--54
26954,CV,1998,3,f,45--54
26955,CV,2001,1,f,45--54
26956,CV,2002,3,f,45--54
26957,CV,2003,7,f,45--54
26958,CV,2004,7,f,45--54
26959,CV,2005,5,f,45--54
26960,CV,2006,6,f,45--54
26961,CV,2007,1,f,45--54
26962,CV,2008,3,f,45--54
26963,CY,1995,2,f,45--54
26964,CY,1996,0,f,45--54
26965,CY,1998,0,f,45--54
26966,CY,1999,1,f,45--54
26967,CY,2002,0,f,45--54
26968,CY,2003,1,f,45--54
26969,CY,2004,0,f,45--54
26970,CY,2005,0,f,45--54
26971,CY,2006,0,f,45--54
26972,CY,2007,0,f,45--54
26973,CY,2008,0,f,45--54
26974,CZ,1995,13,f,45--54
26975,CZ,1996,21,f,45--54
26976,CZ,1997,17,f,45--54
26977,CZ,1998,18,f,45--54
26978,CZ,1999,15,f,45--54
26979,CZ,2000,10,f,45--54
26980,CZ,2001,11,f,45--54
26981,CZ,2002,8,f,45--54
26982,CZ,2003,12,f,45--54
26983,CZ,2004,13,f,45--54
26984,CZ,2005,7,f,45--54
26985,CZ,2006,10,f,45--54
26986,CZ,2007,9,f,45--54
26987,CZ,2008,5,f,45--54
26988,DE,1995,89,f,45--54
26989,DE,1996,97,f,45--54
26990,DE,1997,93,f,45--54
26991,DE,1998,93,f,45--54
26992,DE,1999,85,f,45--54
26993,DE,2001,42,f,45--54
26994,DE,2002,14,f,45--54
26995,DE,2003,43,f,45--54
26996,DE,2004,42,f,45--54
26997,DE,2005,43,f,45--54
26998,DE,2006,39,f,45--54
26999,DE,2007,116,f,45--54
27000,DE,2008,41,f,45--54
27001,DJ,1996,38,f,45--54
27002,DJ,1997,38,f,45--54
27003,DJ,1998,43,f,45--54
27004,DJ,1999,38,f,45--54
27005,DJ,2000,31,f,45--54
27006,DJ,2001,44,f,45--54
27007,DJ,2002,28,f,45--54
27008,DJ,2003,38,f,45--54
27009,DJ,2004,23,f,45--54
27010,DJ,2005,23,f,45--54
27011,DJ,2006,35,f,45--54
27012,DJ,2007,35,f,45--54
27013,DJ,2008,53,f,45--54
27014,DK,1995,4,f,45--54
27015,DK,1996,4,f,45--54
27016,DK,1997,5,f,45--54
